open,close,volume,M20,M5,Momentum,Return,ROI-30D
0.3314759485165662,0.6640225069424179,0.43397892666358207,0.37309506562225664,0.29172502103242465,1.722305281015281,2.8601846974611957,0.161693999729213
0.6606511340337283,0.626200661870236,-0.4627683422652799,0.37962475791676836,0.37606996741795073,1.8939311145491047,-0.24507672671911473,0.06260599948707758
0.622710241281635,0.6688637031116572,-0.6353886131359175,0.3926007340275764,0.4863883847796506,2.443781426512185,0.3856713771093707,0.045382937522856874
0.6655075683059963,0.7450368990870315,0.2386662260165988,0.4009177508552567,0.6044468353062171,2.6076355241878733,0.6425580539557211,0.16128315370332869
0.7419205263087124,0.9156890640527163,0.12720896776061968,0.4142313327112189,0.7216945708965428,2.590472940834491,1.3507409457154984,0.20334719854024813
0.9131857161916619,1.2066146963479396,1.5549362519047707,0.4443497370112675,0.8314164244372348,2.431152355742715,2.170534549059695,0.5008046390137778
1.20495118145526,1.0911824251876405,0.6039118791475324,0.47022622441926115,0.9254440605329599,2.098910647807426,-0.7333307287132633,1.0205807002427503
1.089155576775871,1.1023020476388619,-0.1439589487783292,0.49268296422045815,1.0130930526963737,1.9638767372723234,0.12725588263615467,1.1447925962689303
1.1003101992449864,1.1780213814733702,-0.7829201668788474,0.5233057912220899,1.1006502658104012,1.9619338033077895,0.5764463206751952,1.2145895231268837
1.1762678665346773,1.15721936668367,-0.2245189795320155,0.5696888487739774,1.149492016591864,1.1423394926019261,-0.09238957308379964,1.3967072595529004
1.1550968483790092,1.3693242738484663,0.28111254729592017,0.6363004482090445,1.1823948057966638,0.8049166274278804,1.505653379486843,1.6812660782184203
1.3681729020747657,1.2567664629136528,0.5711826759077511,0.6856822391443609,1.2158788623142402,0.8172218758699281,-0.685265924783441,1.3846990998765056
1.2552608052445358,1.3610034679325862,0.7326582232209164,0.7352943963528408,1.2681929204641311,1.2158471609267902,0.7483955328972193,1.699057668757498
1.3598259056693052,1.3593393067494102,0.10624757612046068,0.7929693731220621,1.3048586506937472,0.8845769199737683,0.03880144815437091,1.3837904661310487
1.358156506388213,1.6876329219759492,1.374142514392301,0.8684262430801686,1.4121177664092548,2.379016961027723,2.198238742334183,1.7279490824064692
1.6874834554763836,1.6254538086772823,-0.3200004941582329,0.9387038437243801,1.4639117432792932,1.2048372017944318,-0.3286247266089065,1.6914789798634355
1.625108627791942,1.6750004257218405,-0.30550304865481004,1.015673981787237,1.5484861372882832,1.8987884494604392,0.3552129003540084,1.8303090040303056
1.6748111972971844,1.712292764963012,0.5231481391089223,1.0991062909955733,1.619523121512872,1.612205689691696,0.277200247648688,1.7405168987221855
1.7122209175507486,1.8852142406330277,0.45505992747903495,1.189628320852148,1.7258644467345217,2.3595876213823845,1.0962563441387803,2.1489097259019267
1.8856866792133193,2.01456495077989,0.4935601065808474,1.2777712231634595,1.7919759553087402,1.5079349002617126,0.8047268951764909,3.071365898265445
