startTime,time,open,high,low,close,volume,exchange
2021-10-04T00:00:00+00:00,1633305600000.0,48232.0,49537.0,46918.0,49239.0,681787327.4888,BTC/USD
2021-10-05T00:00:00+00:00,1633392000000.0,49239.0,51920.0,49053.0,51495.0,644285849.4093,BTC/USD
2021-10-06T00:00:00+00:00,1633478400000.0,51496.0,55781.0,50415.0,55341.0,1124666259.6906,BTC/USD
2021-10-07T00:00:00+00:00,1633564800000.0,55341.0,55352.0,53395.0,53815.0,804679744.4462,BTC/USD
2021-10-08T00:00:00+00:00,1633651200000.0,53815.0,56131.0,53651.0,53962.0,553047307.9534,BTC/USD
2021-10-09T00:00:00+00:00,1633737600000.0,53962.0,55500.0,53682.0,54963.0,338059154.7439,BTC/USD
2021-10-10T00:00:00+00:00,1633824000000.0,54963.0,56530.0,54102.0,54688.0,525941668.7634,BTC/USD
2021-10-11T00:00:00+00:00,1633910400000.0,54684.0,57850.0,54455.0,57492.0,696069033.4263,BTC/USD
2021-10-12T00:00:00+00:00,1633996800000.0,57492.0,57684.0,53900.0,56004.0,793667509.6482,BTC/USD
2021-10-13T00:00:00+00:00,1634083200000.0,56004.0,57790.0,54233.0,57382.0,847998396.5971,BTC/USD
2021-10-14T00:00:00+00:00,1634169600000.0,57382.0,58549.0,56709.0,57360.0,637233072.5744,BTC/USD
2021-10-15T00:00:00+00:00,1634256000000.0,57360.0,62891.0,56869.0,61700.0,1063835475.8518,BTC/USD
2021-10-16T00:00:00+00:00,1634342400000.0,61700.0,62359.0,60109.0,60878.0,493815470.9385,BTC/USD
2021-10-17T00:00:00+00:00,1634428800000.0,60878.0,61727.0,58974.0,61533.0,498693355.4591,BTC/USD
2021-10-18T00:00:00+00:00,1634515200000.0,61533.0,62703.0,59882.0,62026.0,777505564.1903,BTC/USD
2021-10-19T00:00:00+00:00,1634601600000.0,62026.0,64511.0,61210.0,64312.0,754596256.9288,BTC/USD
2021-10-20T00:00:00+00:00,1634688000000.0,64312.0,67082.0,63503.0,66022.0,767550223.725,BTC/USD
2021-10-21T00:00:00+00:00,1634774400000.0,66022.0,66660.0,58555.0,62212.0,1124559820.292,BTC/USD
2021-10-22T00:00:00+00:00,1634860800000.0,62212.0,63760.0,60000.0,60680.0,695236178.5994,BTC/USD
2021-10-23T00:00:00+00:00,1634947200000.0,60680.0,61733.0,59592.0,61292.0,319789194.5901,BTC/USD
2021-10-24T00:00:00+00:00,1635033600000.0,61292.0,61486.0,59481.0,60858.0,404761232.3236,BTC/USD
2021-10-25T00:00:00+00:00,1635120000000.0,60858.0,63733.0,60648.0,63086.0,487997098.2526,BTC/USD
2021-10-26T00:00:00+00:00,1635206400000.0,63086.0,63294.0,59811.0,60312.0,519769626.7019,BTC/USD
2021-10-27T00:00:00+00:00,1635292800000.0,60318.0,61500.0,58000.0,58449.0,953205719.3046,BTC/USD
2021-10-28T00:00:00+00:00,1635379200000.0,58449.0,62567.0,57556.0,60613.0,926555591.1235,BTC/USD
2021-10-29T00:00:00+00:00,1635465600000.0,60613.0,62994.0,60171.0,62256.0,759118341.2095,BTC/USD
2021-10-30T00:00:00+00:00,1635552000000.0,62256.0,62381.0,60690.0,61897.0,320640962.3143,BTC/USD
2021-10-31T00:00:00+00:00,1635638400000.0,61897.0,62431.0,60000.0,61339.0,419762065.5868,BTC/USD
2021-11-01T00:00:00+00:00,1635724800000.0,61339.0,62500.0,59345.0,60936.0,631423572.8973,BTC/USD
2021-11-02T00:00:00+00:00,1635811200000.0,60936.0,64303.0,60634.0,63278.0,638850972.7042,BTC/USD
2021-11-03T00:00:00+00:00,1635897600000.0,63278.0,63574.0,60250.0,62932.0,679692076.9038,BTC/USD
2021-11-04T00:00:00+00:00,1635984000000.0,62932.0,63121.0,60730.0,61437.0,562181178.0535,BTC/USD
2021-11-05T00:00:00+00:00,1636070400000.0,61437.0,62647.0,60780.0,61021.0,404617805.2698,BTC/USD
2021-11-06T00:00:00+00:00,1636156800000.0,61021.0,61606.0,60111.0,61529.0,306044204.5454,BTC/USD
2021-11-07T00:00:00+00:00,1636243200000.0,61529.0,63350.0,61391.0,63337.0,291118770.5847,BTC/USD
2021-11-08T00:00:00+00:00,1636329600000.0,63337.0,67887.0,63337.0,67583.0,705296446.4437,BTC/USD
2021-11-09T00:00:00+00:00,1636416000000.0,67583.0,68672.0,66211.0,66965.0,610136811.6091,BTC/USD
2021-11-10T00:00:00+00:00,1636502400000.0,66967.0,69081.0,62782.0,64915.0,946003114.0789,BTC/USD
2021-11-11T00:00:00+00:00,1636588800000.0,64899.0,65610.0,64128.0,64804.0,547259873.6162,BTC/USD
2021-11-12T00:00:00+00:00,1636675200000.0,64801.0,65471.0,62298.0,64137.0,628437378.556,BTC/USD
2021-11-13T00:00:00+00:00,1636761600000.0,64137.0,64994.0,63381.0,64390.0,397278848.5099,BTC/USD
2021-11-14T00:00:00+00:00,1636848000000.0,64390.0,65541.0,63582.0,65527.0,490609660.1495,BTC/USD
2021-11-15T00:00:00+00:00,1636934400000.0,65527.0,66381.0,63363.0,63616.0,629256324.5935,BTC/USD
2021-11-16T00:00:00+00:00,1637020800000.0,63615.0,63616.0,58500.0,60096.0,1360529779.6095,BTC/USD
2021-11-17T00:00:00+00:00,1637107200000.0,60096.0,60848.0,58250.0,60368.0,669069975.6597,BTC/USD
2021-11-18T00:00:00+00:00,1637193600000.0,60368.0,60979.0,56498.0,56911.0,1008116951.6938,BTC/USD
2021-11-19T00:00:00+00:00,1637280000000.0,56911.0,58367.0,55623.0,58117.0,746537819.9461,BTC/USD
2021-11-20T00:00:00+00:00,1637366400000.0,58117.0,59887.0,57421.0,59744.0,402346962.626,BTC/USD
2021-11-21T00:00:00+00:00,1637452800000.0,59744.0,60067.0,58545.0,58671.0,391240002.8957,BTC/USD
2021-11-22T00:00:00+00:00,1637539200000.0,58671.0,59588.0,55629.0,56271.0,893024202.9763,BTC/USD
2021-11-23T00:00:00+00:00,1637625600000.0,56271.0,57884.0,55285.0,57558.0,861668795.4159,BTC/USD
2021-11-24T00:00:00+00:00,1637712000000.0,57558.0,57763.0,55896.0,57152.0,651769646.7449,BTC/USD
2021-11-25T00:00:00+00:00,1637798400000.0,57152.0,59444.0,57000.0,58982.0,564455884.0,BTC/USD
2021-11-26T00:00:00+00:00,1637884800000.0,58985.0,59198.0,53500.0,53747.0,1181665155.7186,BTC/USD
2021-11-27T00:00:00+00:00,1637971200000.0,53755.0,55311.0,53635.0,54754.0,438833327.3874,BTC/USD
2021-11-28T00:00:00+00:00,1638057600000.0,54754.0,57500.0,53258.0,57342.0,483680203.2438,BTC/USD
2021-11-29T00:00:00+00:00,1638144000000.0,57342.0,58924.0,56721.0,57831.0,661229893.9801,BTC/USD
2021-11-30T00:00:00+00:00,1638230400000.0,57831.0,59252.0,55900.0,56986.0,1174461166.6751,BTC/USD
2021-12-01T00:00:00+00:00,1638316800000.0,56986.0,59112.0,56485.0,57221.0,713415915.4411,BTC/USD
2021-12-02T00:00:00+00:00,1638403200000.0,57221.0,57428.0,55800.0,56519.0,752535730.3307,BTC/USD
2021-12-03T00:00:00+00:00,1638489600000.0,56519.0,57681.0,51593.0,53643.0,928671841.5995,BTC/USD
2021-12-04T00:00:00+00:00,1638576000000.0,53643.0,53885.0,41800.0,49243.0,1763940243.9654,BTC/USD
2021-12-05T00:00:00+00:00,1638662400000.0,49243.0,49754.0,47787.0,49456.0,950445215.6587,BTC/USD
2021-12-06T00:00:00+00:00,1638748800000.0,49456.0,50944.0,46948.0,50519.0,972329507.18,BTC/USD
2021-12-07T00:00:00+00:00,1638835200000.0,50519.0,51989.0,50061.0,50638.0,713518055.3565,BTC/USD
2021-12-08T00:00:00+00:00,1638921600000.0,50638.0,51295.0,48647.0,50526.0,561054840.838,BTC/USD
2021-12-09T00:00:00+00:00,1639008000000.0,50526.0,50851.0,47334.0,47568.0,564211800.3424,BTC/USD
2021-12-10T00:00:00+00:00,1639094400000.0,47568.0,50100.0,46900.0,47171.0,679985565.0611,BTC/USD
2021-12-11T00:00:00+00:00,1639180800000.0,47171.0,49529.0,46782.0,49413.0,397408445.649,BTC/USD
2021-12-12T00:00:00+00:00,1639267200000.0,49413.0,50816.0,48666.0,50095.0,495687933.1561,BTC/USD
2021-12-13T00:00:00+00:00,1639353600000.0,50095.0,50219.0,45610.0,46718.0,671555368.9377,BTC/USD
2021-12-14T00:00:00+00:00,1639440000000.0,46718.0,48706.0,46292.0,48375.0,537239013.141,BTC/USD
2021-12-15T00:00:00+00:00,1639526400000.0,48374.0,49527.0,46551.0,48886.0,687799200.8382,BTC/USD
2021-12-16T00:00:00+00:00,1639612800000.0,48895.0,49465.0,47524.0,47636.0,448648164.2691,BTC/USD
2021-12-17T00:00:00+00:00,1639699200000.0,47636.0,48007.0,45434.0,46156.0,586737951.7249,BTC/USD
2021-12-18T00:00:00+00:00,1639785600000.0,46157.0,47371.0,45520.0,46855.0,317527541.2731,BTC/USD
2021-12-19T00:00:00+00:00,1639872000000.0,46855.0,48367.0,46441.0,46683.0,376248907.2884,BTC/USD
2021-12-20T00:00:00+00:00,1639958400000.0,46683.0,47576.0,45569.0,46921.0,464550608.4286,BTC/USD
2021-12-21T00:00:00+00:00,1640044800000.0,46921.0,49333.0,46658.0,48918.0,486512468.6523,BTC/USD
2021-12-22T00:00:00+00:00,1640131200000.0,48918.0,49597.0,48447.0,48614.0,365308154.8564,BTC/USD
2021-12-23T00:00:00+00:00,1640217600000.0,48614.0,51397.0,48034.0,50848.0,517965207.6496,BTC/USD
2021-12-24T00:00:00+00:00,1640304000000.0,50848.0,51855.0,50430.0,50849.0,423954403.1842,BTC/USD
2021-12-25T00:00:00+00:00,1640390400000.0,50850.0,51214.0,50158.0,50432.0,266048085.2406,BTC/USD
2021-12-26T00:00:00+00:00,1640476800000.0,50432.0,51314.0,49460.0,50792.0,324272922.0468,BTC/USD
2021-12-27T00:00:00+00:00,1640563200000.0,50799.0,52129.0,50473.0,50721.0,431103397.2451,BTC/USD
2021-12-28T00:00:00+00:00,1640649600000.0,50721.0,50721.0,47310.0,47550.0,563175020.0047,BTC/USD
2021-12-29T00:00:00+00:00,1640736000000.0,47550.0,48146.0,46089.0,46458.0,560378824.3939,BTC/USD
2021-12-30T00:00:00+00:00,1640822400000.0,46458.0,47934.0,45922.0,47126.0,446086603.6727,BTC/USD
2021-12-31T00:00:00+00:00,1640908800000.0,47126.0,48580.0,45650.0,46199.0,539404146.1723,BTC/USD
2022-01-01T00:00:00+00:00,1640995200000.0,46199.0,47975.0,46199.0,47740.0,288187132.2408,BTC/USD
2022-01-02T00:00:00+00:00,1641081600000.0,47740.0,48004.0,46648.0,47302.0,256969664.4121,BTC/USD
2022-01-03T00:00:00+00:00,1641168000000.0,47301.0,48255.0,45696.0,46451.0,373136605.7544,BTC/USD
2022-01-04T00:00:00+00:00,1641254400000.0,46451.0,47543.0,45511.0,45822.0,409750434.0605,BTC/USD
2022-01-05T00:00:00+00:00,1641340800000.0,45822.0,47107.0,42426.0,43435.0,686591269.0201,BTC/USD
2022-01-06T00:00:00+00:00,1641427200000.0,43444.0,43782.0,42417.0,43085.0,486268032.1011,BTC/USD
2022-01-07T00:00:00+00:00,1641513600000.0,43085.0,43137.0,40600.0,41567.0,808958349.4737,BTC/USD
2022-01-08T00:00:00+00:00,1641600000000.0,41567.0,42318.0,40519.0,41682.0,435662577.8464,BTC/USD
2022-01-09T00:00:00+00:00,1641686400000.0,41682.0,42793.0,41158.0,41869.0,307354337.7341,BTC/USD
2022-01-10T00:00:00+00:00,1641772800000.0,41869.0,42245.0,39645.0,41824.0,697984330.8085,BTC/USD
2022-01-11T00:00:00+00:00,1641859200000.0,41824.0,43125.0,41276.0,42739.0,550144348.2089,BTC/USD
2022-01-12T00:00:00+00:00,1641945600000.0,42738.0,44333.0,42464.0,43912.0,551069013.2865,BTC/USD
2022-01-13T00:00:00+00:00,1642032000000.0,43912.0,44438.0,42329.0,42572.0,452866173.0932,BTC/USD
2022-01-14T00:00:00+00:00,1642118400000.0,42572.0,43478.0,41765.0,43089.0,396848955.027,BTC/USD
2022-01-15T00:00:00+00:00,1642204800000.0,43089.0,43816.0,42579.0,43099.0,216268718.8763,BTC/USD
2022-01-16T00:00:00+00:00,1642291200000.0,43099.0,43492.0,42600.0,43095.0,184744538.5302,BTC/USD
2022-01-17T00:00:00+00:00,1642377600000.0,43095.0,43203.0,41564.0,42216.0,268461889.5987,BTC/USD
2022-01-18T00:00:00+00:00,1642464000000.0,42216.0,42722.0,41289.0,42362.0,348603209.2504,BTC/USD
2022-01-19T00:00:00+00:00,1642550400000.0,42362.0,42579.0,41148.0,41667.0,433345429.8473,BTC/USD
2022-01-20T00:00:00+00:00,1642636800000.0,41667.0,43511.0,40546.0,40664.0,464899559.6292,BTC/USD
2022-01-21T00:00:00+00:00,1642723200000.0,40664.0,41107.0,35400.0,36444.0,1181191362.3432,BTC/USD
2022-01-22T00:00:00+00:00,1642809600000.0,36444.0,36832.0,34017.0,35077.0,1202446999.7303,BTC/USD
2022-01-23T00:00:00+00:00,1642896000000.0,35077.0,36532.0,34612.0,36268.0,452971631.1769,BTC/USD
2022-01-24T00:00:00+00:00,1642982400000.0,36268.0,37568.0,32915.0,36684.0,1261488095.8586,BTC/USD
2022-01-25T00:00:00+00:00,1643068800000.0,36684.0,37590.0,35713.0,36974.0,706834648.2185,BTC/USD
2022-01-26T00:00:00+00:00,1643155200000.0,36971.0,38924.0,36270.0,36835.0,999321665.2066,BTC/USD
2022-01-27T00:00:00+00:00,1643241600000.0,36835.0,37253.0,34350.0,37181.0,539763250.5883,BTC/USD
2022-01-28T00:00:00+00:00,1643328000000.0,37181.0,38025.0,36172.0,37730.0,439286242.6218,BTC/USD
2022-01-29T00:00:00+00:00,1643414400000.0,37730.0,38799.0,37293.0,38190.0,299638281.9207,BTC/USD
2022-01-30T00:00:00+00:00,1643500800000.0,38190.0,38400.0,37362.0,37909.0,201767133.1066,BTC/USD
2022-01-31T00:00:00+00:00,1643587200000.0,37909.0,38768.0,36650.0,38487.0,506675535.9728,BTC/USD
2022-02-01T00:00:00+00:00,1643673600000.0,38487.0,39305.0,38003.0,38719.0,408127902.02,BTC/USD
2022-02-02T00:00:00+00:00,1643760000000.0,38719.0,38889.0,36600.0,36919.0,477673011.9098,BTC/USD
2022-02-03T00:00:00+00:00,1643846400000.0,36919.0,37398.0,36256.0,37333.0,335759429.5433,BTC/USD
2022-02-04T00:00:00+00:00,1643932800000.0,37333.0,41760.0,37053.0,41600.0,670867015.7314,BTC/USD
2022-02-05T00:00:00+00:00,1644019200000.0,41600.0,41956.0,40959.0,41408.0,364372455.2169,BTC/USD
2022-02-06T00:00:00+00:00,1644105600000.0,41408.0,42716.0,41133.0,42409.0,291812313.9909,BTC/USD
2022-02-07T00:00:00+00:00,1644192000000.0,42409.0,44548.0,41666.0,43871.0,673366214.5386,BTC/USD
2022-02-08T00:00:00+00:00,1644278400000.0,43871.0,45541.0,42681.0,44081.0,776445251.3218,BTC/USD
2022-02-09T00:00:00+00:00,1644364800000.0,44081.0,44850.0,43124.0,44415.0,512262316.0982,BTC/USD
2022-02-10T00:00:00+00:00,1644451200000.0,44415.0,45880.0,43214.0,43523.0,760214291.7177,BTC/USD
2022-02-11T00:00:00+00:00,1644537600000.0,43523.0,43999.0,41966.0,42399.0,489745590.0661,BTC/USD
2022-02-12T00:00:00+00:00,1644624000000.0,42399.0,43041.0,41744.0,42245.0,269997567.2371,BTC/USD
2022-02-13T00:00:00+00:00,1644710400000.0,42245.0,42790.0,41892.0,42077.0,230841796.4891,BTC/USD
2022-02-14T00:00:00+00:00,1644796800000.0,42077.0,42881.0,41573.0,42553.0,394191352.0255,BTC/USD
2022-02-15T00:00:00+00:00,1644883200000.0,42553.0,44800.0,42439.0,44576.0,450297706.9337,BTC/USD
2022-02-16T00:00:00+00:00,1644969600000.0,44576.0,44579.0,43311.0,43900.0,417828070.2844,BTC/USD
2022-02-17T00:00:00+00:00,1645056000000.0,43900.0,44188.0,40089.0,40540.0,643143910.3986,BTC/USD
2022-02-18T00:00:00+00:00,1645142400000.0,40540.0,40997.0,39436.0,40002.0,525079532.8445,BTC/USD
2022-02-19T00:00:00+00:00,1645228800000.0,40002.0,40521.0,39649.0,40104.0,245368115.6843,BTC/USD
2022-02-20T00:00:00+00:00,1645315200000.0,40104.0,40140.0,38000.0,38392.0,416457363.756,BTC/USD
2022-02-21T00:00:00+00:00,1645401600000.0,38392.0,39504.0,36814.0,37031.0,736322894.9571,BTC/USD
2022-02-22T00:00:00+00:00,1645488000000.0,37031.0,38466.0,36363.0,38252.0,597475876.7646,BTC/USD
2022-02-23T00:00:00+00:00,1645574400000.0,38252.0,39271.0,37054.0,37269.0,437060801.9909,BTC/USD
2022-02-24T00:00:00+00:00,1645660800000.0,37269.0,39855.0,34334.0,38343.0,1309994331.7251,BTC/USD
2022-02-25T00:00:00+00:00,1645747200000.0,38343.0,39706.0,37986.0,39239.0,540419204.368,BTC/USD
2022-02-26T00:00:00+00:00,1645833600000.0,39239.0,40300.0,38598.0,39136.0,286859847.5171,BTC/USD
2022-02-27T00:00:00+00:00,1645920000000.0,39136.0,39871.0,36997.0,37710.0,471372921.7993,BTC/USD
2022-02-28T00:00:00+00:00,1646006400000.0,37710.0,44223.0,37458.0,43188.0,830751662.7133,BTC/USD
2022-03-01T00:00:00+00:00,1646092800000.0,43182.0,44997.0,42822.0,44452.0,769549166.6329,BTC/USD
2022-03-02T00:00:00+00:00,1646179200000.0,44452.0,45366.0,43321.0,43924.0,712104772.808,BTC/USD
2022-03-03T00:00:00+00:00,1646265600000.0,43924.0,44103.0,41825.0,42462.0,535572813.6549,BTC/USD
2022-03-04T00:00:00+00:00,1646352000000.0,42462.0,42542.0,38571.0,39155.0,679636917.4252,BTC/USD
2022-03-05T00:00:00+00:00,1646438400000.0,39155.0,39612.0,38575.0,39400.0,308098616.4351,BTC/USD
2022-03-06T00:00:00+00:00,1646524800000.0,39400.0,39697.0,38100.0,38418.0,383707473.4658,BTC/USD
2022-03-07T00:00:00+00:00,1646611200000.0,38418.0,39546.0,37154.0,37986.0,571503403.6165,BTC/USD
2022-03-08T00:00:00+00:00,1646697600000.0,37986.0,39389.0,37869.0,38742.0,515534788.2948,BTC/USD
2022-03-09T00:00:00+00:00,1646784000000.0,38742.0,42627.0,38654.0,41952.0,803975064.1755,BTC/USD
2022-03-10T00:00:00+00:00,1646870400000.0,41952.0,42053.0,38523.0,39432.0,762484895.4362,BTC/USD
2022-03-11T00:00:00+00:00,1646956800000.0,39432.0,40250.0,38243.0,38733.0,481108940.217,BTC/USD
2022-03-12T00:00:00+00:00,1647043200000.0,38733.0,39494.0,38663.0,38804.0,169209434.3709,BTC/USD
2022-03-13T00:00:00+00:00,1647129600000.0,38804.0,39322.0,37580.0,37782.0,279194111.9677,BTC/USD
2022-03-14T00:00:00+00:00,1647216000000.0,37782.0,39932.0,37564.0,39681.0,507820540.148,BTC/USD
2022-03-15T00:00:00+00:00,1647302400000.0,39681.0,39909.0,38119.0,39291.0,456629451.5694,BTC/USD
2022-03-16T00:00:00+00:00,1647388800000.0,39291.0,41730.0,38764.0,41131.0,916065006.7625,BTC/USD
2022-03-17T00:00:00+00:00,1647475200000.0,41131.0,41493.0,40500.0,40939.0,377193814.7625,BTC/USD
2022-03-18T00:00:00+00:00,1647561600000.0,40939.0,42370.0,40148.0,41780.0,452607145.3011,BTC/USD
2022-03-19T00:00:00+00:00,1647648000000.0,41780.0,42418.0,41524.0,42231.0,224490493.5826,BTC/USD
2022-03-20T00:00:00+00:00,1647734400000.0,42231.0,42310.0,40899.0,41280.0,308462888.3534,BTC/USD
2022-03-21T00:00:00+00:00,1647820800000.0,41280.0,41577.0,40494.0,41008.0,406452207.8115,BTC/USD
2022-03-22T00:00:00+00:00,1647907200000.0,41008.0,43388.0,40885.0,42373.0,537016007.4347,BTC/USD
2022-03-23T00:00:00+00:00,1647993600000.0,42373.0,43048.0,41758.0,42900.0,434155052.3621,BTC/USD
2022-03-24T00:00:00+00:00,1648080000000.0,42900.0,44251.0,42618.0,44014.0,491372257.5669,BTC/USD
2022-03-25T00:00:00+00:00,1648166400000.0,44014.0,45133.0,43608.0,44331.0,493925187.2492,BTC/USD
2022-03-26T00:00:00+00:00,1648252800000.0,44331.0,44818.0,44086.0,44538.0,196283201.6898,BTC/USD
2022-03-27T00:00:00+00:00,1648339200000.0,44538.0,46961.0,44445.0,46841.0,388789227.8463,BTC/USD
2022-03-28T00:00:00+00:00,1648425600000.0,46841.0,48224.0,46672.0,47145.0,610229472.4109,BTC/USD
2022-03-29T00:00:00+00:00,1648512000000.0,47145.0,48128.0,46948.0,47451.0,478716311.4325,BTC/USD
2022-03-30T00:00:00+00:00,1648598400000.0,47451.0,47733.0,46556.0,47075.0,467810642.812,BTC/USD
2022-03-31T00:00:00+00:00,1648684800000.0,47075.0,47625.0,45200.0,45523.0,520264756.8548,BTC/USD
2022-04-01T00:00:00+00:00,1648771200000.0,45523.0,46729.0,44246.0,46290.0,632485760.0663,BTC/USD
2022-04-02T00:00:00+00:00,1648857600000.0,46290.0,47230.0,45632.0,45834.0,346495432.5166,BTC/USD
2022-04-03T00:00:00+00:00,1648944000000.0,45834.0,47462.0,45549.0,46417.0,398234154.202,BTC/USD
2022-04-04T00:00:00+00:00,1649030400000.0,46417.0,46910.0,45120.0,46596.0,445998429.5452,BTC/USD
2022-04-05T00:00:00+00:00,1649116800000.0,46596.0,47210.0,45344.0,45502.0,421318883.1691,BTC/USD
2022-04-06T00:00:00+00:00,1649203200000.0,45502.0,45519.0,43102.0,43163.0,648568823.5242,BTC/USD
2022-04-07T00:00:00+00:00,1649289600000.0,43163.0,43910.0,42725.0,43431.0,391925284.4507,BTC/USD
2022-04-08T00:00:00+00:00,1649376000000.0,43431.0,43985.0,42101.0,42263.0,467562003.3118,BTC/USD
2022-04-09T00:00:00+00:00,1649462400000.0,42263.0,42810.0,42125.0,42760.0,165128299.9393,BTC/USD
2022-04-10T00:00:00+00:00,1649548800000.0,42760.0,43428.0,41861.0,42162.0,255887476.6599,BTC/USD
2022-04-11T00:00:00+00:00,1649635200000.0,42162.0,42422.0,39200.0,39530.0,608182457.3756,BTC/USD
2022-04-12T00:00:00+00:00,1649721600000.0,39530.0,40706.0,39237.0,40072.0,468173468.9753,BTC/USD
2022-04-13T00:00:00+00:00,1649808000000.0,40072.0,41580.0,39581.0,41147.0,406619779.5689,BTC/USD
2022-04-14T00:00:00+00:00,1649894400000.0,41147.0,41495.0,39555.0,39947.0,294255357.7485,BTC/USD
2022-04-15T00:00:00+00:00,1649980800000.0,39947.0,40864.0,39767.0,40559.0,233036846.0861,BTC/USD
2022-04-16T00:00:00+00:00,1650067200000.0,40559.0,40701.0,40003.0,40378.0,151343189.3506,BTC/USD
2022-04-17T00:00:00+00:00,1650153600000.0,40378.0,40606.0,39555.0,39686.0,209991783.776,BTC/USD
2022-04-18T00:00:00+00:00,1650240000000.0,39686.0,41150.0,38534.0,40810.0,484278423.5465,BTC/USD
2022-04-19T00:00:00+00:00,1650326400000.0,40810.0,41780.0,40579.0,41502.0,268210009.6058,BTC/USD
2022-04-20T00:00:00+00:00,1650412800000.0,41502.0,42214.0,40870.0,41369.0,382794160.4714,BTC/USD
2022-04-21T00:00:00+00:00,1650499200000.0,41369.0,42984.0,39778.0,40478.0,493123292.1793,BTC/USD
2022-04-22T00:00:00+00:00,1650585600000.0,40478.0,40797.0,39176.0,39702.0,421123803.9975,BTC/USD
2022-04-23T00:00:00+00:00,1650672000000.0,39702.0,39981.0,39291.0,39452.0,190995318.5219,BTC/USD
2022-04-24T00:00:00+00:00,1650758400000.0,39452.0,39949.0,38925.0,39453.0,283135959.8431,BTC/USD
